assay,seed,scorer,gate_auroc,passes_gate,true_yield,random_yield
BLAT_ECOLX_Stiffler_2015,14,leaked_25pct,0.7023255813953488,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,14,leaked_50pct,0.7999999999999999,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,14,leaked_75pct,0.8744186046511627,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,15,honest_zero_shot,0.8511627906976744,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,15,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,15,leaked_25pct,0.7860465116279071,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,15,leaked_50pct,0.6837209302325582,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,15,leaked_75pct,0.8093023255813954,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,16,honest_zero_shot,0.7441860465116279,True,2.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,16,leaked_full,1.0,True,1.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,16,leaked_25pct,0.5023255813953489,False,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,16,leaked_50pct,0.6325581395348837,True,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,16,leaked_75pct,0.8604651162790697,True,1.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,17,honest_zero_shot,0.6790697674418604,True,2.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,17,leaked_full,1.0,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,17,leaked_25pct,0.5302325581395348,False,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,17,leaked_50pct,0.6976744186046512,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,17,leaked_75pct,0.8465116279069768,True,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,18,honest_zero_shot,0.8651162790697675,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,18,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,18,leaked_25pct,0.6976744186046512,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,18,leaked_50pct,0.9069767441860466,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,18,leaked_75pct,0.9395348837209303,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,19,honest_zero_shot,0.7069767441860466,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,19,leaked_full,1.0,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,19,leaked_25pct,0.6837209302325582,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,19,leaked_50pct,0.6697674418604651,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,19,leaked_75pct,0.9162790697674419,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,20,honest_zero_shot,0.8093023255813954,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,20,leaked_full,1.0,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,20,leaked_25pct,0.5395348837209303,False,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,20,leaked_50pct,0.5813953488372093,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,20,leaked_75pct,0.8511627906976744,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,21,honest_zero_shot,0.7023255813953488,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,21,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,21,leaked_25pct,0.22790697674418603,False,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,21,leaked_50pct,0.7255813953488373,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,21,leaked_75pct,0.9023255813953488,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,22,honest_zero_shot,0.7813953488372093,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,22,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,22,leaked_25pct,0.6837209302325582,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,22,leaked_50pct,0.8697674418604652,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,22,leaked_75pct,0.8697674418604651,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,23,honest_zero_shot,0.8837209302325582,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,23,leaked_full,1.0,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,23,leaked_25pct,0.4418604651162791,False,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,23,leaked_50pct,0.6325581395348838,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,23,leaked_75pct,0.8418604651162791,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,24,honest_zero_shot,0.8325581395348838,True,2.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,24,leaked_full,1.0,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,24,leaked_25pct,0.6000000000000001,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,24,leaked_50pct,0.586046511627907,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,24,leaked_75pct,0.6232558139534884,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,25,honest_zero_shot,0.9162790697674418,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,25,leaked_full,1.0,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,25,leaked_25pct,0.9116279069767442,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,25,leaked_50pct,0.9116279069767441,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,25,leaked_75pct,0.9395348837209303,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,26,honest_zero_shot,0.9023255813953489,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,26,leaked_full,1.0,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,26,leaked_25pct,0.7162790697674419,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,26,leaked_50pct,0.5348837209302326,False,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,26,leaked_75pct,0.9023255813953488,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,27,honest_zero_shot,0.7627906976744186,True,2.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,27,leaked_full,1.0,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,27,leaked_25pct,0.6372093023255814,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,27,leaked_50pct,0.772093023255814,True,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,27,leaked_75pct,0.8744186046511627,True,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,28,honest_zero_shot,0.9023255813953488,True,2.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,28,leaked_full,1.0,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,28,leaked_25pct,0.6232558139534884,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,28,leaked_50pct,0.7534883720930233,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,28,leaked_75pct,0.9348837209302325,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,29,honest_zero_shot,0.5488372093023256,False,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,29,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,29,leaked_25pct,0.3302325581395349,False,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,29,leaked_50pct,0.7441860465116279,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,29,leaked_75pct,0.9023255813953488,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,30,honest_zero_shot,0.9674418604651163,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,30,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,30,leaked_25pct,0.7348837209302326,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,30,leaked_50pct,0.8372093023255814,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,30,leaked_75pct,0.9395348837209302,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,31,honest_zero_shot,0.8837209302325582,True,2.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,31,leaked_full,1.0,True,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,31,leaked_25pct,0.8790697674418604,True,3.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,31,leaked_50pct,0.8837209302325582,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,31,leaked_75pct,0.8744186046511627,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,32,honest_zero_shot,0.7162790697674419,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,32,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,32,leaked_25pct,0.7348837209302326,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,32,leaked_50pct,0.786046511627907,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,32,leaked_75pct,0.8046511627906977,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,33,honest_zero_shot,0.8976744186046511,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,33,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,33,leaked_25pct,0.8186046511627907,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,33,leaked_50pct,0.827906976744186,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,33,leaked_75pct,0.9162790697674419,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,34,honest_zero_shot,0.6093023255813954,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,34,leaked_full,1.0,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,34,leaked_25pct,0.5813953488372093,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,34,leaked_50pct,0.49302325581395345,False,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,34,leaked_75pct,0.8,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,35,honest_zero_shot,0.9023255813953488,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,35,leaked_full,1.0,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,35,leaked_25pct,0.4558139534883721,False,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,35,leaked_50pct,0.7767441860465116,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,35,leaked_75pct,0.8883720930232558,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,36,honest_zero_shot,0.8046511627906977,True,1.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,36,leaked_full,1.0,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,36,leaked_25pct,0.4790697674418605,False,1.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,36,leaked_50pct,0.7069767441860464,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,36,leaked_75pct,0.8558139534883721,True,0.0,0.4559417946645109
BLAT_ECOLX_Stiffler_2015,37,honest_zero_shot,0.6093023255813954,True,2.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,37,leaked_full,1.0,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,37,leaked_25pct,0.7162790697674418,True,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,37,leaked_50pct,0.5069767441860464,False,1.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,37,leaked_75pct,0.8651162790697674,True,0.0,0.4850444624090542
BLAT_ECOLX_Stiffler_2015,38,honest_zero_shot,0.8186046511627907,True,2.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,38,leaked_full,1.0,True,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,38,leaked_25pct,0.5813953488372092,True,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,38,leaked_50pct,0.8883720930232558,True,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,38,leaked_75pct,0.8372093023255813,True,0.0,0.465642683912692
BLAT_ECOLX_Stiffler_2015,39,honest_zero_shot,0.7953488372093024,True,2.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,39,leaked_full,1.0,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,39,leaked_25pct,0.7488372093023257,True,1.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,39,leaked_50pct,0.827906976744186,True,0.0,0.47534357316087306
BLAT_ECOLX_Stiffler_2015,39,leaked_75pct,0.8372093023255814,True,0.0,0.47534357316087306
CALM1_HUMAN_Weile_2017,0,honest_zero_shot,0.4976744186046511,False,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,0,leaked_full,1.0,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,0,leaked_25pct,0.6697674418604651,True,1.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,0,leaked_50pct,0.7627906976744185,True,1.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,0,leaked_75pct,0.9162790697674419,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,1,honest_zero_shot,0.5255813953488372,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,1,leaked_full,1.0,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,1,leaked_25pct,0.5255813953488373,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,1,leaked_50pct,0.6511627906976745,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,1,leaked_75pct,0.9441860465116279,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,honest_zero_shot,0.6139534883720931,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,leaked_25pct,0.6651162790697674,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,leaked_50pct,0.8744186046511628,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,leaked_75pct,0.9348837209302325,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,honest_zero_shot,0.5348837209302326,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,leaked_25pct,0.5069767441860465,False,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,leaked_50pct,0.6837209302325582,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,leaked_75pct,0.9906976744186046,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,4,honest_zero_shot,0.6511627906976745,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,4,leaked_full,1.0,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,4,leaked_25pct,0.5488372093023256,False,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,4,leaked_50pct,0.6186046511627907,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,4,leaked_75pct,0.958139534883721,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,5,honest_zero_shot,0.42790697674418604,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,5,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,5,leaked_25pct,0.5720930232558139,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,5,leaked_50pct,0.7767441860465116,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,5,leaked_75pct,0.8837209302325582,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,honest_zero_shot,0.5953488372093023,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,leaked_25pct,0.5674418604651162,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,leaked_50pct,0.972093023255814,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,leaked_75pct,0.9813953488372094,True,2.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,honest_zero_shot,0.5441860465116279,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,leaked_25pct,0.5534883720930233,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,leaked_50pct,0.5302325581395348,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,leaked_75pct,0.9209302325581395,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,8,honest_zero_shot,0.6186046511627907,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,8,leaked_full,1.0,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,8,leaked_25pct,0.6465116279069767,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,8,leaked_50pct,0.7302325581395349,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,8,leaked_75pct,0.9255813953488372,True,1.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,9,honest_zero_shot,0.5953488372093023,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,9,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,9,leaked_25pct,0.7441860465116279,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,9,leaked_50pct,0.772093023255814,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,9,leaked_75pct,0.9069767441860466,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,10,honest_zero_shot,0.4558139534883721,False,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,10,leaked_full,1.0,True,1.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,10,leaked_25pct,0.5813953488372093,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,10,leaked_50pct,0.9255813953488372,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,10,leaked_75pct,0.9953488372093022,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,11,honest_zero_shot,0.31162790697674425,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,11,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,11,leaked_25pct,0.6465116279069768,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,11,leaked_50pct,0.6604651162790698,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,11,leaked_75pct,0.9627906976744186,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,12,honest_zero_shot,0.5534883720930233,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,12,leaked_full,1.0,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,12,leaked_25pct,0.6418604651162791,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,12,leaked_50pct,0.8186046511627907,True,1.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,12,leaked_75pct,0.9720930232558139,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,13,honest_zero_shot,0.6465116279069767,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,13,leaked_full,1.0,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,13,leaked_25pct,0.7162790697674418,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,13,leaked_50pct,0.8604651162790697,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,13,leaked_75pct,0.958139534883721,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,14,honest_zero_shot,0.5767441860465117,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,14,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,14,leaked_25pct,0.7348837209302326,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,14,leaked_50pct,0.8232558139534883,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,14,leaked_75pct,0.9023255813953488,True,2.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,15,honest_zero_shot,0.3953488372093023,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,15,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,15,leaked_25pct,0.7302325581395349,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,15,leaked_50pct,0.7906976744186047,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,15,leaked_75pct,0.8976744186046511,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,16,honest_zero_shot,0.7069767441860465,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,16,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,16,leaked_25pct,0.8093023255813954,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,16,leaked_50pct,0.8,True,3.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,16,leaked_75pct,0.9302325581395349,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,17,honest_zero_shot,0.2372093023255814,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,17,leaked_full,1.0,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,17,leaked_25pct,0.7116279069767443,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,17,leaked_50pct,0.7023255813953488,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,17,leaked_75pct,0.9441860465116279,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,18,honest_zero_shot,0.5627906976744186,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,18,leaked_full,1.0,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,18,leaked_25pct,0.45581395348837206,False,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,18,leaked_50pct,0.786046511627907,True,1.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,18,leaked_75pct,0.8837209302325582,True,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,19,honest_zero_shot,0.4604651162790697,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,19,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,19,leaked_25pct,0.8,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,19,leaked_50pct,0.6046511627906976,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,19,leaked_75pct,0.9162790697674418,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,20,honest_zero_shot,0.572093023255814,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,20,leaked_full,1.0,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,20,leaked_25pct,0.6744186046511627,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,20,leaked_50pct,0.7953488372093023,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,20,leaked_75pct,0.8465116279069768,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,21,honest_zero_shot,0.4186046511627907,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,21,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,21,leaked_25pct,0.8558139534883721,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,21,leaked_50pct,0.8837209302325582,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,21,leaked_75pct,0.9069767441860466,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,22,honest_zero_shot,0.45116279069767445,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,22,leaked_full,1.0,True,2.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,22,leaked_25pct,0.6697674418604651,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,22,leaked_50pct,0.6976744186046512,True,2.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,22,leaked_75pct,0.8651162790697675,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,23,honest_zero_shot,0.31162790697674425,False,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,23,leaked_full,1.0,True,1.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,23,leaked_25pct,0.7767441860465116,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,23,leaked_50pct,0.7069767441860466,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,23,leaked_75pct,0.8651162790697675,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,24,honest_zero_shot,0.39534883720930236,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,24,leaked_full,1.0,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,24,leaked_25pct,0.7767441860465116,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,24,leaked_50pct,0.7116279069767442,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,24,leaked_75pct,0.9395348837209302,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,25,honest_zero_shot,0.5906976744186047,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,25,leaked_full,1.0,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,25,leaked_25pct,0.8418604651162791,True,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,25,leaked_50pct,0.7813953488372093,True,1.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,25,leaked_75pct,0.9209302325581394,True,2.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,26,honest_zero_shot,0.33488372093023255,False,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,26,leaked_full,1.0,True,1.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,26,leaked_25pct,0.6837209302325581,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,26,leaked_50pct,0.8837209302325582,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,26,leaked_75pct,0.9116279069767441,True,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,27,honest_zero_shot,0.5627906976744186,True,0.0,0.48951841359773374
